Date,VWC_10cm_RC1SM,VWC_10cm_RCSM2,VWC_10cm_RCSM3,VWC_10cm_RCSM5,VWC_30cm_RC1SM,VWC_30cm_RCSM2,VWC_30cm_RCSM3,VWC_30cm_RCSM5,VWC_1m_RC1SM,VWC_1m_RCSM5,VWC_5cm_RCSM2,VWC_5cm_RCSM3,VWC_20cm_RCSM2,VWC_20cm_RCSM3,VWC_40cm_RCSM2,VWC_40cm_RCSM3,VWC_50cm_RCSM2,VWC_50cm_RCSM3,VWC_60cm_RCSM2,VWC_60cm_RCSM3,VWC_75cm_RCSM2,VWC_75cm_RCSM3,VWC_100cm_RCSM2,VWC_100cm_RCSM3,VWC_18in_RCSM2_JJ,VWC_18in_2_RCSM2_JJ,WY
2019-09-21,0.18380714285714286,0.010114690746268657,NA,0.34374077380952384,0.26905625,0.04656071607142857,NA,0.3709315476190476,0.2872044642857143,0.5057074404761905,0.06433553869047619,NA,0.05116215416666667,NA,0.011024275297619048,NA,0.06527723928571429,NA,0.08052860535714286,NA,0.021071374702380952,NA,NA,NA,0.22392559523809524,0.1430267857142857,2019
2019-09-28,0.1938235119047619,0.01346580505952381,NA,0.3784863095238095,0.2684723214285714,0.04862736458333333,NA,0.3732252976190476,0.2866252976190476,0.5062229166666667,0.06357733452380952,NA,0.05707797440476191,NA,0.011615364583333333,NA,0.06583189642857143,NA,0.08142125297619048,NA,0.01949171904761905,NA,NA,NA,0.223875,0.1414940476190476,2019
2019-10-05,0.2007122023809524,0.011691100595238096,NA,0.38126994047619045,0.2657014880952381,0.0506982,NA,0.37315386904761905,0.2868220238095238,0.5064437500000001,0.05292915625,NA,0.060173051785714284,NA,0.01316751994047619,NA,0.0663992556547619,NA,0.0822088494047619,NA,0.018631947619047618,NA,NA,NA,0.22348511904761906,0.14041964285714287,2020
2019-10-12,0.20941845238095239,0.004270015282392027,NA,0.3805735119047619,0.2584482142857143,0.05272475714285714,NA,0.37402886904761906,0.28721160714285715,0.5064708333333334,0.04210848660714286,NA,0.06165354077380952,NA,0.013560593452380953,NA,0.06649830446428572,NA,0.08244734523809524,NA,0.017278808928571428,NA,NA,NA,0.22289583333333335,0.139,2020
2019-10-19,0.21152380952380953,0.0022693555555555554,NA,0.38037053571428575,0.2556267857142857,0.05288331279761905,NA,0.3734943452380952,0.28716488095238096,0.5069119047619047,0.04125675119047619,NA,0.06071422916666667,NA,0.01278601011904762,NA,0.06574490029761905,NA,0.08134530119047619,NA,0.015345830654761904,NA,NA,NA,0.2220059523809524,0.138125,2020
2019-10-26,0.21300119047619048,NA,NA,0.37968928571428573,0.25184940476190476,0.0540259869047619,NA,0.3728797619047619,0.28636829268292685,0.5089761904761905,0.02346110386904762,NA,0.06152295089285714,NA,0.013305527976190477,NA,0.06598720416666666,NA,0.08221277648809523,NA,0.015382971130952381,NA,NA,NA,0.22086309523809525,0.13619642857142858,2020
2019-11-02,0.21138839285714286,NA,NA,0.3789166666666667,0.24946666666666667,0.05714475684523809,NA,0.3708011904761905,NA,0.5089181547619047,0.01614818035714286,NA,0.06313268333333333,NA,0.013774687797619048,NA,0.06707028720238095,NA,0.08452068809523809,NA,0.015900159523809524,NA,NA,NA,0.22,0.13466369047619048,2020
2019-11-09,0.21165386904761904,NA,NA,0.3789877976190476,0.24765892857142857,0.057868209821428575,NA,0.37007083333333335,NA,0.4863279761904762,0.01357102767857143,NA,0.06332284107142858,NA,0.013695382738095238,NA,0.06731488630952381,NA,0.08404991458333333,NA,0.01589666101190476,NA,NA,NA,0.21932738095238094,0.13288392857142858,2020
2019-11-16,0.21261130952380952,NA,NA,0.37864464285714283,0.24642946428571427,0.05832435476190476,NA,0.36901160714285713,NA,0.4713994047619048,0.011424536011904763,NA,0.06358038779761904,NA,0.014014428571428572,NA,0.06745236636904763,NA,0.08416449702380953,NA,0.015766533035714285,NA,NA,NA,0.2183779761904762,0.13111607142857143,2020
2019-11-23,0.21539880952380952,NA,NA,0.37763184523809523,0.23033958333333332,0.060277030952380954,NA,0.3685767857142857,NA,0.4686199404761905,0.009808055059523809,NA,0.06487880595238095,NA,0.014226736011904762,NA,0.06787838571428571,NA,0.08519380476190476,NA,0.015562687797619048,NA,NA,NA,0.2169047619047619,0.1290714285714286,2020
2019-11-30,0.22967708333333334,NA,NA,0.3777059523809524,0.26660386904761907,0.060630366666666664,NA,0.36789255952380956,NA,0.4708502976190476,0.02120055505952381,NA,0.06409934345238096,NA,0.014024848214285714,NA,0.06707907857142857,NA,0.0846904244047619,NA,0.01470825119047619,NA,NA,NA,0.2640119047619047,0.23613690476190477,2020
2019-12-07,0.2927577380952381,NA,0.14118867924528303,0.38015,0.3072473214285714,NA,0.34367924528301885,0.3695752976190476,NA,0.4820824404761905,NA,0.14368867924528303,NA,0.4230188679245283,NA,0.37168867924528304,NA,0.2605943396226415,NA,0.1964433962264151,NA,NA,NA,0.6462641509433963,0.3792083333333333,0.2997232142857143,2020
2019-12-14,0.2929532738095238,NA,0.14267857142857143,0.3792202380952381,0.30314107142857144,NA,0.3182857142857143,0.36922261904761905,NA,0.48347142857142855,NA,0.11236904761904762,NA,0.3829821428571429,NA,0.3828095238095238,NA,0.2668035714285714,NA,0.24041071428571428,NA,NA,NA,0.6501785714285715,0.36197619047619045,0.26725,2020
2019-12-21,0.2890517857142857,NA,0.12516666666666668,0.37869613095238097,0.29962410714285714,NA,0.3112261904761905,0.36830535714285717,NA,0.47673005952380954,NA,0.09764880952380953,NA,0.3956904761904762,NA,0.37707142857142856,NA,0.26077976190476193,NA,0.18888095238095237,NA,NA,NA,0.6508214285714286,0.3566815476190476,0.2579345238095238,2020
2019-12-28,0.28610238095238094,NA,0.15573214285714285,0.37837767857142857,0.2955,NA,0.312875,0.36777261904761904,NA,0.4684318452380952,NA,0.09255357142857143,NA,0.4125535714285714,NA,0.3808869047619048,NA,0.25621428571428573,NA,0.18142261904761905,NA,NA,NA,0.6525000000000001,0.3459880952380952,0.24964285714285714,2020
2020-01-04,0.2837669642857143,NA,0.1375059523809524,0.37880416666666666,0.29208214285714285,NA,0.3163511904761905,0.36857083333333335,NA,0.4656160714285714,NA,0.08517261904761905,NA,0.4181607142857143,NA,0.3926071428571429,NA,0.24218452380952382,NA,0.15851190476190474,NA,NA,NA,0.6563928571428572,0.3385505952380953,0.2604345238095238,2020
2020-01-11,0.2809622023809524,0.01069741130952381,0.14342857142857143,0.37960476190476194,0.2896098214285714,0.12094480267857143,0.3179166666666667,0.3676696428571429,NA,0.4604529761904762,0.05102324375,0.08867261904761904,0.12861369255952382,0.4190238095238095,0.03959290327380952,0.38968452380952384,0.0990421199404762,0.2337142857142857,0.10752861160714286,0.14635714285714285,0.026964784226190475,NA,NA,0.656375,0.3330982142857143,0.2507142857142857,2020
2020-01-18,0.28083214285714286,0.012949093154761905,0.17844642857142856,0.3799541666666667,0.29275267857142856,0.12135802827380952,0.3105654761904762,0.3674732142857143,NA,0.45908333333333334,0.05360798363095238,0.11535119047619048,0.13021284523809523,0.40608333333333335,0.03945314375,0.35813690476190474,0.09892488988095238,0.23273809523809524,0.10724281071428571,0.14725,0.027124145535714284,NA,NA,0.6517916666666667,0.3422886904761905,0.24888392857142858,2020
2020-01-25,0.29875089285714285,0.022061320535714284,0.1817202380952381,0.3823464285714286,0.3102860119047619,0.13326174880952382,0.299,0.36888839285714287,NA,0.4740238095238095,0.0652765068452381,0.1690297619047619,0.14491178273809524,0.35383928571428575,0.04561841488095238,0.35914285714285715,0.10515821041666666,0.24242261904761905,0.11378495178571428,0.16141666666666668,0.030530705654761906,NA,NA,0.6501250000000001,0.3797261904761905,0.2930535714285714,2020
2020-02-01,0.2926910714285714,0.020316644642857144,0.15419642857142857,0.3808782738095238,0.3011675595238095,0.1326723574404762,0.2858095238095238,0.3683038690476191,NA,0.4676029761904762,0.061750330654761904,0.09648214285714286,0.14324186726190477,0.3208095238095238,0.046480163988095236,0.3678214285714286,0.10664944226190476,0.24536904761904763,0.11576540773809524,0.16226190476190477,0.03256269136904762,NA,NA,0.651779761904762,0.35862499999999997,0.2699553571428571,2020
2020-02-08,0.2885244047619048,0.02472003511904762,0.13527380952380952,0.38104077380952384,0.29601458333333336,0.13583234464285715,0.3077261904761905,0.3679339285714286,NA,0.46035059523809524,0.06807027886904762,0.07343452380952381,0.14767894017857142,0.4044107142857143,0.047688261011904765,0.4090535714285714,0.10845434226190476,0.23836904761904762,0.11758979226190476,0.1494285714285714,0.03407178273809524,NA,NA,0.6596785714285714,0.3631845238095238,0.2614434523809524,2020
2020-02-15,0.2910107142857143,0.03142621517857143,0.10679761904761904,0.3810247023809524,0.29896488095238094,0.1425761357142857,0.3146488095238095,0.36771458333333334,NA,0.45906041666666664,0.0860929818452381,0.07107738095238095,0.15552133363095239,0.4143630952380952,0.05157251279761905,0.4148630952380952,0.1124745699404762,0.235875,0.12072914821428571,0.14519047619047618,0.036749746726190476,NA,NA,0.6629404761904762,0.37479761904761905,0.24676488095238094,2020
2020-02-22,0.2880416666666667,0.04734773273809524,0.08967261904761904,0.3803809523809524,0.28821458333333333,0.15210444226190475,0.31131547619047617,0.3673125,NA,0.4579583333333333,0.12036906071428571,0.06557142857142857,0.16660214017857142,0.41357142857142853,0.05648028452380952,0.40963690476190473,0.1194170875,0.24207738095238093,0.12448324970238095,0.14910119047619047,0.036742155357142856,NA,NA,0.6676547619047619,0.3754642857142857,0.23728869047619047,2020
2020-02-29,0.2902857142857143,0.03499651339285714,0.09023809523809524,0.380375,0.2966988095238095,0.13931864107142858,0.31060119047619045,0.36684047619047616,NA,0.45845089285714286,0.06272874434523809,0.07064880952380953,0.15502746636904763,0.41635119047619046,0.05070767827380952,0.4064940476190476,0.11460685297619047,0.24607738095238094,0.11910019196428571,0.1514702380952381,0.03430562529761905,NA,NA,0.6689404761904763,0.3534285714285714,0.22995833333333335,2020
2020-03-07,0.2938005952380952,0.02841507529761905,0.1019047619047619,0.3807497023809524,0.3012383928571429,0.12867206904761905,0.3229107142857143,0.36663452380952377,NA,0.45596309523809525,0.05464132886904762,0.08069642857142857,0.1424069824404762,0.4257559523809524,0.044163233630952384,0.41002976190476187,0.10589963154761904,0.237875,0.10834578273809524,0.1474702380952381,0.027952595238095238,NA,NA,0.6668690476190476,0.33892857142857147,0.22418154761904763,2020
2020-03-14,0.29202559523809524,0.04650589851190476,0.10928571428571429,0.3807068452380952,0.3005083333333333,0.127198375,0.3228809523809524,0.3669693452380952,NA,0.45673541666666667,0.05847589761904762,0.088625,0.14218650029761906,0.4236488095238095,0.04346553392857143,0.4047142857142857,0.10525843422619048,0.23410714285714285,0.10750992351190476,0.14476785714285714,0.02689645089285714,NA,NA,0.6691130952380953,0.34507738095238094,0.21970238095238095,2020
2020-03-21,0.29844315476190475,0.06315925178571428,0.14443452380952382,0.3809875,0.30609821428571427,0.13746202708333333,0.3100357142857143,0.3674321428571429,NA,0.4572645833333333,0.06546810178571429,0.09683333333333334,0.15474510029761904,0.39911904761904765,0.049234838392857146,0.38729761904761906,0.11316105178571428,0.22285119047619048,0.11560280357142858,0.14391071428571428,0.031237472916666665,NA,NA,0.6620892857142857,0.3757470238095238,0.2660386904761905,2020
2020-03-28,0.3033764880952381,0.07116359523809523,0.19727380952380952,0.3826779761904762,0.3120220238095238,0.1448036738095238,0.3060297619047619,0.36820565476190475,NA,0.46553690476190474,0.07079822023809523,0.11351785714285714,0.1624472738095238,0.39458928571428575,0.05390361488095238,0.38807142857142857,0.11842722619047619,0.2268452380952381,0.12146696309523809,0.15263095238095237,0.03451290744047619,NA,NA,0.6596190476190477,0.3840029761904762,0.2887440476190476,2020
2020-04-04,0.30349880952380953,0.07121383125,0.2816666666666667,0.3839014880952381,0.3120401785714286,0.14456546101190476,0.31498809523809523,0.36932559523809527,NA,0.4779639880952381,0.07011711160714286,0.14567261904761905,0.16250352232142856,0.3967857142857143,0.05400678095238095,0.41220833333333334,0.11825187589285714,0.3217083333333333,0.12140954285714285,0.3486190476190476,0.03476751755952381,NA,NA,0.6590416666666667,0.37666369047619047,0.2866666666666667,2020
2020-04-11,0.296875,0.06836205535714286,0.3050178571428571,0.38822738095238096,0.30331636904761905,0.14006411309523809,0.3355714285714286,0.3729282738095238,NA,0.47884166666666667,0.06447048422619048,0.13829166666666667,0.1562897857142857,0.3980059523809524,0.051467886607142854,0.49260119047619044,0.11614919732142857,0.6792083333333334,0.12031360595238096,0.7087976190476191,0.033911695535714284,NA,NA,0.6601904761904762,0.3566488095238095,0.26527083333333334,2020
2020-04-18,0.2889616071428571,0.05697088482142857,0.3136130952380952,0.38704940476190475,0.29519017857142854,0.12904763095238095,0.3320952380952381,0.3725407738095238,NA,0.47911875,0.054169811607142855,0.09307738095238095,0.1369964306547619,0.3838690476190476,0.04850901904761905,0.45944047619047623,0.11126096934523809,0.4401309523809524,0.11249030922619048,0.7074047619047619,0.030766513095238094,NA,NA,0.6588928571428572,0.3320565476190476,0.24333333333333332,2020
2020-04-25,0.2840029761904762,0.04459298502994012,0.34524324324324324,0.3867933933933934,0.28758363095238093,0.1175794874251497,0.3298648648648649,0.37414984984984984,NA,0.47865795795795796,0.044921535628742515,0.15022822822822823,0.11653822754491018,0.3744144144144144,0.04857486706586826,0.44937537537537536,0.11094646586826347,0.3036156156156156,0.10902851407185629,0.6676696696696697,0.029188962574850298,NA,NA,0.6574084084084084,0.318764880952381,0.23194345238095238,2020
2020-05-02,0.27757738095238094,0.0335908693452381,0.3485238095238095,0.38613928571428574,0.2763913690476191,0.11032365,0.3260416666666667,0.3725848214285714,NA,0.478471130952381,0.030396660714285713,0.12470238095238095,0.10223933869047619,0.3663214285714286,0.04905842886904762,0.43891071428571427,0.10994703630952381,0.28282738095238097,0.10633867738095239,0.2282142857142857,0.02785066636904762,NA,NA,0.6574345238095238,0.30678869047619045,0.22221428571428573,2020
2020-05-09,0.2714764880952381,0.03672791577380952,0.36858928571428573,0.38704642857142857,0.26488482142857145,0.10620826785714285,0.32111904761904764,0.37270714285714285,NA,0.47852827380952384,0.02815699404761905,0.13045833333333334,0.0938706255952381,0.3602738095238095,0.04920899464285714,0.4313095238095238,0.10877183333333333,0.2720297619047619,0.10531986458333334,0.19064880952380953,0.02717890744047619,NA,NA,0.6565416666666667,0.2967797619047619,0.21388392857142857,2020
2020-05-16,0.2890341911764706,0.0830918449404762,0.41839880952380953,0.3907017857142857,0.30015,0.11290371904761905,0.3296428571428572,0.3739401785714286,NA,0.4793458333333333,0.06565810952380953,0.20833333333333334,0.11164067886904762,0.3838214285714286,0.05048145416666667,0.4385654761904762,0.11109789345238096,0.3077261904761905,0.10711360922619048,0.4293095238095238,0.028074347916666666,NA,NA,0.6556309523809524,0.33613988095238095,0.25646726190476193,2020
2020-05-23,NA,0.07596013422619048,0.31610119047619045,0.39213749999999997,NA,0.1074489824404762,0.3207202380952381,0.37540357142857145,NA,0.47970625,0.04824855625,0.09711904761904762,0.10267993511904762,0.35681547619047616,0.0510879,0.42807738095238096,0.11083463125,0.26964880952380954,0.10724611130952381,0.18886904761904763,0.028795925,NA,NA,0.6542142857142857,0.3295208333333334,0.2451934523809524,2020
2020-05-30,NA,0.06859895625,0.26823214285714286,0.39649791666666667,NA,0.09900914047619047,0.3143690476190476,0.376666369047619,NA,0.4801,0.044979504761904765,0.06442857142857143,0.08947869077380953,0.33666666666666667,0.04946636130952381,0.42013690476190474,0.10893769613095237,0.2605119047619048,0.10586876398809524,0.1823392857142857,0.027605032440476192,NA,NA,0.6541130952380952,0.3093214285714286,0.22857440476190477,2020
2020-06-06,NA,0.0558698375,0.21275595238095238,0.39552916666666665,NA,0.09433045208333334,0.30523214285714284,0.3762342261904762,NA,0.4798377976190476,0.032820141369047616,0.05495833333333333,0.08670003511904761,0.3219702380952381,0.046296154166666666,0.41576785714285713,0.10686757142857142,0.25425,0.10542693660714286,0.17901190476190476,0.02708898869047619,NA,NA,0.6556190476190477,0.29566666666666663,0.2167797619047619,2020
2020-06-13,NA,0.047161253273809524,0.20667857142857143,0.39516249999999997,NA,0.09344564821428572,0.29810714285714285,0.37560952380952384,NA,0.4811014880952381,0.028993947619047618,0.06358333333333334,0.07942757589285715,0.31651785714285713,0.04499341904761905,0.41217261904761904,0.10410141011904762,0.2491547619047619,0.10363232886904762,0.17573214285714284,0.02613626011904762,NA,NA,0.6554761904761905,0.28506845238095235,0.20673809523809522,2020
2020-06-20,NA,0.035210113392857144,0.1501607142857143,0.39501815476190477,NA,0.08831037083333333,0.28981547619047615,0.3758303571428572,NA,0.4804848214285714,0.00767111274509804,0.024726190476190478,0.07069163035714286,0.30157142857142855,0.04392723303571429,0.4079940476190476,0.10200122113095238,0.2431845238095238,0.1017082613095238,0.17217261904761905,0.02547300892857143,NA,NA,0.6550059523809524,0.2781041666666667,0.19739880952380953,2020
2020-06-27,NA,0.026050212202380952,0.1194047619047619,0.3942702380952381,NA,0.08102047232142857,0.2851845238095238,0.37609910714285716,NA,0.4644827380952381,NA,0.01681547619047619,0.05824031607142857,0.2890654761904762,0.04098334821428572,0.404125,0.1016036550595238,0.23829761904761904,0.10159536279761905,0.16761904761904764,0.026262421130952382,NA,NA,0.588654761904762,0.26595833333333335,0.18720833333333334,2020
2020-07-04,0.20430316742081447,0.021363124404761905,0.10747023809523809,0.3927315476190476,0.16774162895927602,0.07111778154761905,0.25699404761904765,0.37724345238095236,0.29182721893491126,0.4562809523809524,NA,0.014738095238095238,0.04723628541666667,0.2551845238095238,0.036076540178571426,0.37802976190476195,0.09736622946428572,0.21935714285714286,0.09937869196428571,0.15001190476190476,0.025514991071428572,NA,NA,0.3905892857142857,0.2523214285714286,0.1775892857142857,2020
2020-07-11,0.19151339285714286,0.018517001785714287,0.09436904761904762,0.3917196428571429,0.15440773809523808,0.06437757857142858,0.2116845238095238,0.37691785714285714,0.2906581818181818,0.4516482142857143,NA,0.0066582278481012655,0.04297798988095238,0.20285714285714285,0.03099865119047619,0.33445833333333336,0.09050154017857143,0.18798214285714285,0.09652335535714286,0.12248809523809524,0.024388582738095237,NA,NA,0.304125,0.24107142857142858,0.1690029761904762,2020
2020-07-18,0.17982172619047618,0.015548681547619047,0.08564285714285715,0.39134255952380953,0.13791964285714287,0.060759565773809525,0.19169642857142857,0.3757800595238095,0.2895583333333333,0.44721517857142856,NA,0.004,0.040923397916666666,0.1964404761904762,0.02603299375,0.3206130952380952,0.08424579613095239,0.17809523809523808,0.09571600029761905,0.11139880952380952,0.023265896130952382,NA,NA,0.2739642857142857,0.23310416666666667,0.16042857142857142,2020
2020-07-25,0.17307886904761904,0.021928528869047618,0.08188095238095239,0.39080803571428574,0.13092440476190476,0.060192255654761904,0.17570238095238094,0.3746797619047619,0.28842645161290326,0.44332440476190477,NA,0.00973611111111111,0.03980575357142857,0.18823809523809523,0.022407304464285713,0.30231547619047616,0.08027828273809524,0.16605952380952382,0.09207691994047619,0.1014047619047619,0.020596089583333334,NA,NA,0.25911904761904764,0.22547619047619047,0.15150297619047617,2020
2020-08-01,0.16771369047619047,0.028614420833333334,0.07266071428571429,0.38902380952380955,0.12481666666666666,0.05988395803571429,0.15536904761904763,0.37209404761904763,0.28745730994152047,0.4379434523809524,NA,NA,0.03966727053571428,0.1646904761904762,0.02092569970238095,0.27817261904761903,0.07790828958333333,0.15126785714285715,0.08855175208333334,0.0944702380952381,0.01818872380952381,NA,NA,0.25141071428571427,0.21895535714285713,0.14247321428571427,2020
2020-08-08,0.1623794642857143,0.029857035416666667,0.06263690476190477,0.3879559523809524,0.11667440476190476,0.059414223214285716,0.13027380952380951,0.3684976190476191,0.2862453608247423,0.43117886904761904,NA,NA,0.039467718154761904,0.12532738095238094,0.020171954166666665,0.2512559523809524,0.07580513214285714,0.13723809523809524,0.08485284315476191,0.08776785714285715,0.0151698625,NA,NA,0.24575595238095238,0.21439583333333334,0.13455357142857144,2020
2020-08-15,0.15870388059701493,0.03146200178571429,0.05894642857142857,0.38441011904761907,0.11104955223880597,0.059471943154761904,0.10756547619047618,0.3628404761904762,NA,0.42429136904761905,0.007394230769230769,0.0064285714285714285,0.03923512976190476,0.10192857142857142,0.019801368452380952,0.22576190476190477,0.07458826994047618,0.1255654761904762,0.08253430952380952,0.08192261904761905,0.013089520833333333,NA,NA,0.24147619047619046,0.2100892857142857,0.12767261904761906,2020
2020-08-22,0.15653214285714287,0.03173652694610778,0.05749404761904762,0.3791657738095238,0.10911875,0.05907784431137725,0.09475,0.3559967261904762,0.28409064039408866,0.4181482142857143,0.0062625,NA,0.03906586826347305,0.09564285714285714,0.019455089820359282,0.20554166666666668,0.07260479041916168,0.11683928571428571,0.07965269461077844,0.07681547619047618,0.012898203592814371,NA,NA,0.23745238095238094,0.20747321428571427,0.12261309523809523,2020
2020-08-29,0.15432232142857144,0.031375,0.053529761904761906,0.3696089285714286,0.10648244047619047,0.0595952380952381,0.07828571428571429,0.3459318452380952,0.282959793814433,0.41218511904761906,0.005450980392156863,NA,0.039285714285714285,0.08777380952380952,0.019172619047619046,0.17723809523809525,0.07173809523809524,0.10629166666666666,0.07890476190476191,0.07070833333333333,0.01199404761904762,NA,NA,0.23364285714285715,0.2065892857142857,0.11910416666666666,2020
2020-09-05,0.15200208333333334,0.02870238095238095,0.04874404761904762,0.35603452380952383,0.10219315476190476,0.05986904761904762,0.06579166666666666,0.33711875,NA,0.40765267857142856,0.004553956834532374,NA,0.039285714285714285,0.08092261904761905,0.01863095238095238,0.15078571428571427,0.07136309523809524,0.09301785714285714,0.07850595238095238,0.06361309523809523,0.011470238095238096,NA,NA,0.22965476190476192,0.2068720238095238,0.11705357142857144,2020
2020-09-12,0.15109375,0.028850746268656715,0.04594642857142857,0.346227380952381,0.09966875,0.05861492537313433,0.06052380952380952,0.3294455357142857,NA,0.4039675595238095,0.00465843621399177,NA,0.03833731343283582,0.07744047619047618,0.01826268656716418,0.13688095238095238,0.07132835820895522,0.08425,0.07868358208955224,0.05895238095238095,0.011629850746268657,NA,NA,0.22613095238095238,0.20316964285714287,0.11389583333333334,2020
2020-09-19,0.15059761904761904,0.029238095238095237,0.04423214285714286,0.33699464285714287,0.10015357142857143,0.058529761904761904,0.057583333333333334,0.32462142857142856,NA,0.40086517857142856,0.004569105691056911,NA,0.03829166666666667,0.07579166666666666,0.017738095238095237,0.12814880952380953,0.07095238095238095,0.0775297619047619,0.07927380952380952,0.054994047619047616,0.011827380952380952,NA,NA,0.22277380952380954,0.20133928571428572,0.11157738095238096,2020
2020-09-26,0.1495348214285714,0.02925,0.042636904761904765,0.32639940476190477,0.10004910714285714,0.05820238095238095,0.05515476190476191,0.31967886904761905,0.2761731343283582,0.39828541666666667,0.003857142857142857,NA,0.03811904761904762,0.07439285714285714,0.01707738095238095,0.12161904761904761,0.07082738095238095,0.07188690476190476,0.07899404761904762,0.05166071428571428,0.011880952380952381,NA,NA,0.21901785714285715,0.20036904761904764,0.11050892857142858,2020
2020-10-03,0.14826279761904762,0.028636904761904763,0.03868452380952381,0.3160857142857143,0.09794732142857143,0.05823809523809524,0.052517857142857144,0.3140767857142857,NA,0.3957017857142857,NA,NA,0.03780357142857143,0.07125595238095238,0.017279761904761905,0.11548809523809524,0.0707797619047619,0.06654166666666667,0.07923214285714286,0.04868452380952381,0.012160714285714285,NA,NA,0.21395833333333333,0.19882738095238095,0.10869345238095238,2021
2020-10-10,0.14871547619047618,0.027875,0.03738690476190476,0.3119782738095238,0.09935446428571429,0.05611309523809524,0.051113095238095235,0.31094166666666667,NA,0.3935895833333333,0.004312977099236641,NA,0.036029761904761905,0.06991071428571428,0.015720238095238096,0.11235119047619048,0.06891666666666667,0.06357738095238095,0.07899404761904762,0.04648809523809524,0.011107142857142857,NA,NA,0.2098392857142857,0.19694940476190478,0.1070297619047619,2021
2020-10-17,0.14913511904761903,0.027601190476190477,0.03666666666666667,0.30678988095238097,0.1015125,0.05581547619047619,0.05080952380952381,0.30784523809523806,NA,0.3915717261904762,0.002912087912087912,NA,0.03605357142857143,0.06947619047619048,0.015494047619047619,0.11072619047619048,0.06904761904761905,0.06182738095238095,0.07838095238095238,0.04491666666666667,0.010660714285714286,NA,NA,0.20685119047619047,0.19640476190476192,0.1060625,2021
